序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
194,,五角西岸,高新大道249-2号,"114.42744,30.502379",深圳市金地物业管理有限公司武汉分公司,2013.7,800,2,2,24000,128,已经安装,,武汉
195,,雄楚广场,珞狮南路和雄楚大道交汇处,"114.357374,30.520025",深圳市金地物业管理有限公司武汉分公司,2012.5,1500,2,2,24000,92,已经安装,,武汉
196,,格林东郡2期,雄庄路5号,"114.410521,30.49071",深圳市金地物业管理有限公司武汉分公司,2006.11,1975,7,7,20775,98,已经安装,,武汉
197,,蓝晶绿洲,湖北省武汉市武昌区徐东大街153号,"114.370967,30.590703",深圳市中航物业管理有限公司,2006.11,629,10,,23382,98,已接洽未签约,,武汉
198,,新新花园 ,纺机村51号新新花园 ,"114.357383,30.59744",深圳天安物业,2011.9,456,2,,17596,92,已接洽未签约,,武汉
199,,中南SOHO城,紫阳路23号中南SOHO城,"114.335352,30.536146",深圳中航物业,2006.9,885,3,,16959,105,已接洽未签约,,武汉
200,,中南国际城A座,武珞路442号,"114.334604,30.541197",深圳中航物业,2008.7,1718,6,,21491,97,已接洽未签约,,武汉
201,,中南国际城A座2,武珞路442号,"114.334948,30.540722",深圳中航物业,2016.8,1718,6,,21491,98,已接洽未签约,,武汉
202,,中南国际城B座,武珞路442号,"114.335895,30.540183",深圳中航物业,2016.8,1718,6,,21491,128,已接洽未签约,,武汉
203,,香港路浅水湾,香港路328号,"114.280872,30.617719",深圳中航物业管理顾问,2012.6,368,1,,18693,92,尚未接洽谈判,,武汉
204,,和昌都汇华府,江城大道与四新南路交汇处,"114.221296,30.520668",世邦魏理仕顾问,2006.9,588,2,,13328,97,已接洽未签约,,武汉
205,,地铁汉阳城,,"114.259987,30.557113",世纪中邦物业,2016.8,1693,6,,29000,102,已接洽未签约,,武汉
206,,正堂时代,,"114.370735,30.587716",世联安信行物业,2006.11,2737,9,,24000,115,已接洽未签约,,武汉
207,,世茂林屿岸,,"114.325889,30.454372",世茂天成物业,2006.9,1166,4,,29000,92,已接洽未签约,,武汉
208,,世茂锦绣长江三期,鹦鹉大道281号,"114.272765,30.5369",世贸物业,2015.7,3862,13,,22605,97,已接洽未签约,,武汉
209,,世茂锦绣长江四期,滨江大道192号,"114.274523,30.540773",世贸物业,2011.7,490,2,,22605,105,已接洽未签约,,武汉
210,,世茂锦绣长江一期,滨江大道188号,"114.280571,30.545705",世贸物业,2011.9,2017,7,,21989,97,已接洽未签约,,武汉
211,,健吾公馆,建设五路冶金大道9号,"114.399656,30.638136",水蓝郡物业公司,2006.9,1693,6,,17820,92,已接洽未签约,,武汉
212,,健龙果岭公元,东风大道227号,"114.159115,30.492092",四川嘉宝资产管理集团股份有限公司武汉分公司,2014.5,700,3,,18500,92,已经签约,,武汉
213,,蓝光COCO时代,关东园五路6号,"114.457533,30.505684",四川嘉宝资产管理集团股份有限公司武汉分公司,2015.12,1150,10,10,18000,97,已经安装,,武汉
214,,竹苑小区东区,街道口南路6号,"114.35236,30.531349",泰合物业,2000.1,814,3,,17646,92,已接洽未签约,,武汉
215,,泰然南湖玫瑰湾,,"114.353079,30.491622",泰然物业武汉分公司,2006.2,5244,17,,27000,92,已接洽未签约,,武汉
216,,爵士嘉园,,"114.271707,30.577783",泰熙物业,2016.8,629,2,,29000,102,已接洽未签约,,武汉
217,,世纪家园,,"114.299597,30.64816",天立物业,2011.7,2737,9,,29000,97,已接洽未签约,,武汉
218,,白金领域,发展大道183号,"114.258677,30.619851",威嘉物业开发管理有限公司,2016.8,2796,9,,13643,102,已接洽未签约,,武汉
219,,武昌府,,"114.335257,30.508708",维佳阳光物业,2012.12,434,1,,29000,92,已接洽未签约,,武汉
220,,幸福时代三期,后湖大道新益街135号,"114.320476,30.662392",武汉百步亭花园物业,2011.7,706,2,,21053,97,已接洽未签约,,武汉
221,,幸福时代一二期,百步亭花园路160号,"114.320995,30.661546",武汉百步亭花园物业,2011.9,3746,12,,18472,115,已接洽未签约,,武汉
222,,百步亭花园现代城三区,百步亭花园路6号,"114.333718,30.649931",武汉百步亭花园物业,2012.12,2796,9,,21053,97,已接洽未签约,,武汉
223,,百步亭世博园,百步亭花园路168号,"114.323375,30.662916",武汉百步亭花园物业,2006.2,2796,9,,19822,105,已接洽未签约,,武汉
224,,怡和苑北区,安居西路118号,"114.317071,30.649447",武汉百步亭花园物业管理有限公司,2013.11,3746,12,,18472,98,已接洽未签约,,武汉
225,,怡和苑南区,江岸区安居西路173号,"114.31901,30.646881",武汉百步亭花园物业管理有限公司,2012.3,1648,5,,16578,128,已接洽未签约,,武汉
226,,怡康苑北区,百步亭路18号,"114.32014,30.650548",武汉百步亭花园物业管理有限公司,2011.9,1648,5,,16578,92,已接洽未签约,,武汉
227,,景兰苑,安居路286号,"114.326705,30.667645",武汉百步亭花园物业管理有限公司,2012.12,1166,9,,16082,92,已接洽未签约,,武汉
228,,武大科技园兴业楼,武大园路5-1号,"114.412938,30.460399",武汉百仕兴物业管理有限公司,2013.6,120,2,2,23000,92,已经安装,,武汉
229,,三元中央公园,后湖大道66号,"114.283145,30.640737",武汉报祺物业管理有限公司,2014.8,1597,6,6,19000,102,已经安装,,武汉
230,,宝安璞园,文治街29号,"114.332962,30.513094",武汉报祺物业管理有限公司,2015.12,3200,7,7,15000,102,已经安装,,武汉
231,,中部慧谷二期,环湖路57号,"114.21037,30.676659",武汉财富兴园物业,2012.6,360,1,,14000,102,已经签约,,武汉
232,,中部慧谷一期,环湖路9号中部慧谷一期,"114.211009,30.680049",武汉财富兴园物业,2015.7,360,1,,14000,97,已经签约,,武汉
233,,富强天合园,秋桂街45号,"114.286263,30.648221",武汉长富物业管理有限公司,2014.8,549,3,3,21000,97,已经安装,,武汉
234,,华星晨龙城北苑,姑李路88号,"114.261654,30.651467",武汉晨龙物业管理公司,2016.06,2737,9,,14000,92,已接洽未签约,,武汉
235,,华星晨龙城南苑,将军一路77号,"114.260907,30.651471",武汉晨龙物业管理公司,2012.11,2737,9,,14000,102,已接洽未签约,,武汉
236,,岭上府,石牌岭路288号,"114.344349,30.523746",武汉诚诺物业管理有限公司,2012.6,270,1,,17651,102,已接洽未签约,,武汉
237,,阳城汉江苑,琴台大道35号,"114.197397,30.579385",武汉城开物业有限责任公司,2000.1,1534,5,,13302,97,已接洽未签约,,武汉
238,,花前树下,武汉市汉阳区汉阳大道532号,"114.243457,30.563587",武汉楚龙物业管理有限公司,2014.5,800,2,2,23000,115,已经安装,,武汉
239,,玉带家园,武汉市硚口区京汉大道368号,"114.262883,30.578286",武汉创兴达物业有限责任公司,2016.8,445,3,3,19000,97,已经安装,,武汉
240,,东湖壹号1,中北路120号,"114.363244,30.567491",武汉东湖壹号物业管理有限公司,2016.8,324,1,,26845,102,已接洽未签约,,武汉
241,,奥山世纪城·V公馆,和平大道奥山世纪城·V公馆,"114.366079,30.625216",武汉福赛德物业,2016.8,160,1,,16886,92,已经签约,,武汉
242,,长源假日港湾依云苑,金银湖海口二路12号长源假日港湾依云苑,"114.169522,30.648802",武汉港联不动产,2012.3,744,2,,14000,128,已接洽未签约,,武汉
243,,金都华庭,民主路717号,"114.33279,30.550454",武汉高科物业管理有限公司,2011.9,1718,6,,17507,97,已接洽未签约,,武汉
244,,葛洲坝·城市花园,硚口区硚口路158号葛洲坝·城市花园,"114.259166,30.579701",武汉葛洲坝物业管理公司,2016.06,948,3,,25044,128,尚未接洽谈判,,武汉
245,,葛洲坝·城市花园2,硚口路158号葛洲坝·城市花园,"114.260032,30.578846",武汉葛洲坝物业管理公司,2012.11,810,3,,25044,92,尚未接洽谈判,,武汉
246,,碧桂园海昌天澜1期,金银潭大道96号,"114.282393,30.666961",武汉海昌物业管理有限公司,2014.5,1000,3,,19000,98,已经签约,,武汉
247,,碧桂园海昌天澜2期,金银潭大道96号,"114.279528,30.665722",武汉海昌物业管理有限公司,2014.5,1400,4,,20000,128,已经签约,,武汉
248,,人信奥林花园,东风大道71号,"114.186661,30.515866",武汉和信物业,2011.9,540,2,,14362,97,已接洽未签约,,武汉
249,,向阳佳苑A区,丁字桥路80号,"114.335788,30.532841",武汉和悦祥物业管理有限公司,2013.9,2300,5,5,23000,97,已经安装,,武汉
250,,向阳佳苑B区,丁字桥路51号,"114.337726,30.529284",武汉和悦祥物业管理有限公司,2015.12,900,2,2,15000,105,已经安装,,武汉
251,,汉飞滨江国际,,"114.347042,30.597609",武汉恒卓物业,2006.9,166,1,,29000,92,已接洽未签约,,武汉
252,,汉飞又一城,,"114.30209,30.546333",武汉恒卓物业,2016.8,1412,5,,29000,102,已接洽未签约,,武汉
253,,怡景华庭,武汉市汉阳区五通路2号,"114.259564,30.555564",武汉衡信通物业服务有限责任公司,2015.4,300,1,1,15000,92,已经安装,,武汉
254,,红桥新城,中一路40号,"114.28711,30.628705",武汉红桥心诚物业管理有限公司,2014.8,2560,7,7,20000,97,已经安装,,武汉
255,,汉城花园,武汉市汉阳区龙珠路2号汉城花园,"114.208307,30.544343",武汉宏波物业管理有限公司,2012.6,986,2,2,18000,92,已经安装,,武汉
256,,汉荣苑,芳草西路6号,"114.206184,30.538851",武汉宏波物业管理有限公司,2010.1,910,1,1,14000,102,已经安装,,武汉
257,,观澜高尔夫公馆（1）,沌口经济开发区太子湖北路1号,"114.201764,30.513054",武汉华楚物业,2006.9,492,2,,25044,97,尚未接洽谈判,,武汉
258,,观澜高尔夫公馆（2）,沌口经济开发区太子湖北路1号,"114.201656,30.513349",武汉华楚物业,2006.9,2893,10,,25044,92,尚未接洽谈判,,武汉
259,,观澜国际,四新北路102号,"114.228067,30.531804",武汉华楚物业,2008.7,2893,10,,15328,102,尚未接洽谈判,,武汉
260,,汉口花园1期A区,湖北省武汉市江汉区后湖大道17附32号,"114.273328,30.639949",武汉华星物业管理有限公司,2014.8,832,2,2,19000,97,已经安装,,武汉
261,,西北湖凤凰城 ,北湖西路5号,"114.273951,30.608814",武汉华盈物业,2013.11,668,2,,24612,98,尚未接洽谈判,,武汉
262,,环亚艺术家,湖北省武汉市江岸区台北一路23号环亚艺术家,"114.286159,30.599564",武汉环亚物业管理有限公司,2008.7,865,3,,22512,97,已接洽未签约,,武汉
263,,福星惠誉福星城,湖北省武汉市江岸区常青一路,"114.252623,30.626448",武汉惠之美物业,2012.3,2284,8,,16373,92,已接洽未签约,,武汉
264,,福星惠誉福星华府K1区,新湾路6号,"114.256977,30.640883",武汉惠之美物业,2011.9,2284,8,,16373,97,已接洽未签约,,武汉
265,,福星惠誉福星华府K3区,新湾路75号,"114.256977,30.640883",武汉惠之美物业,2016.06,2284,8,,16373,92,已接洽未签约,,武汉
266,,福星惠誉国际城K3区,湖北省武汉市武昌区东大街120号,"114.354737,30.590755",武汉惠之美物业,2012.11,2284,8,,18185,102,已接洽未签约,,武汉
267,,福星惠誉国际城K3区2,徐东大街120号,"114.355518,30.591242",武汉惠之美物业,2006.9,2860,10,,18185,97,已接洽未签约,,武汉
268,,福星惠誉国际城K4区,徐东大街166号,"114.358043,30.589908",武汉惠之美物业,2006.9,2860,10,,18185,115,已接洽未签约,,武汉
269,,福星惠誉国际城K4区2,徐东大街166号,"114.357226,30.589574",武汉惠之美物业,2008.7,2380,8,,18185,97,已接洽未签约,,武汉
270,,福星惠誉国际城芭莎公馆,湖北省武汉市武昌区友谊大道396号,"114.347459,30.592807",武汉惠之美物业,2016.8,584,2,,20427,98,已接洽未签约,,武汉
271,,福星惠誉汉阳城,南城巷52号,"114.276949,30.550858",武汉惠之美物业,2016.8,693,2,,20307,128,已接洽未签约,,武汉
272,,福星惠誉金色华府,解放公园路83号,"114.293084,30.61511",武汉惠之美物业,2012.12,1276,4,,16373,92,已接洽未签约,,武汉
273,,福星惠誉澜桥公馆,友谊大道240号,"114.326393,30.573021",武汉惠之美物业,2006.2,1276,4,,28356,97,已接洽未签约,,武汉
274,,福星惠誉青城华府1,仁和路99号,"114.395531,30.622777",武汉惠之美物业,2000.1,2359,8,,17994,92,已接洽未签约,,武汉
275,,水岸国际,友谊大道武车路,"114.331137,30.58139",武汉惠之美物业,2006.11,2017,7,,25540,98,已接洽未签约,,武汉
276,,水岸国际城,徐东大街与团结大道交汇处,"114.329756,30.581386",武汉惠之美物业,2016.06,912,3,,25540,128,已接洽未签约,,武汉
277,,三和光谷道,,"114.431234,30.441032",武汉嘉信物业,2012.11,5244,17,,21000,102,已接洽未签约,,武汉
278,,东源小区,古田五路17号东源小区 ,"114.227026,30.599013",武汉嘉信物业管理有限公司,2006.2,670,2,,15346,120,已接洽未签约,,武汉
279,,滨湖名都城,丁字桥路35号,"114.339642,30.532248",武汉江天物业管理公司,2016.8,771,3,,16809,92,已接洽未签约,,武汉
280,,香江花园四期,香港路390号,"114.281043,30.61941",武汉交发物业,2015.7,494,2,,19383,102,尚未接洽谈判,,武汉
281,,香江花园一二期北区,三眼桥路267号,"114.28098,30.623079",武汉交发物业,2011.7,699,2,,16300,97,尚未接洽谈判,,武汉
282,,汇龙花园,,"114.304302,30.63855",武汉金诣物业,2015.7,5244,17,,21000,92,已接洽未签约,,武汉
283,,湘隆时代广场,车城北路59号,"114.174724,30.503878",武汉金棕榈物业,2011.9,1401,5,,16292,105,尚未接洽谈判,,武汉
284,,青城国际,武汉市青山区和平大道1258号,"114.385896,30.632097",武汉锦华物业管理有限公司,2012.12,517,2,2,21000,97,已经安装,,武汉
285,,锦华华庭,墨水湖北路305号,"114.232972,30.558032",武汉锦华物业管理有限公司,2006.9,1480,5,,14212,98,已接洽未签约,,武汉
286,,城开玉桥新都,和平大道108号,"114.315496,30.565123",武汉锦绣方圆物业服务有限公司,2005.5,886,4,4,29000,98,已经安装,,武汉
287,,锦绣龙潭,湖北省武汉市青山区工业路28号,"114.39269,30.63036",武汉锦绣龙潭物业有限公司,2015.12,1094,3,2,29000,128,已经安装,,武汉
288,,东润上域,友谊大道661号,"114.355035,30.603253",武汉凯茂源物业服务有限公司,2013.6,500,2,2,23000,92,已经安装,,武汉
289,,仁和世家,解放大道302号,"114.267996,30.582536",武汉康立达物业管理有限公司,2014.5,460,2,2,20000,115,已经安装,,武汉
290,,紫荆花园二期,苗栗路56号,"114.295308,30.603322",武汉蓝康物业,2012.6,472,2,,13272,102,已接洽未签约,,武汉
291,,紫荆花园一期,苗栗路55号,"114.226625,30.562732",武汉蓝康物业,2015.7,472,2,,13272,97,已接洽未签约,,武汉
292,,王家湾中央生活区,汉阳大道105号,"114.211087,30.567342",武汉丽岛物业,2015.6,2287,8,,17238,98,已接洽未签约,,武汉
293,,徐东馨苑,武汉市洪山区杨园南路1016号,"114.356268,30.599125",武汉丽景阁物业管理有限公司,2015.12,2091,6,6,15000,97,已经安装,,武汉
294,,银湖水榭,东西湖区环湖路73号,"114.222319,30.667518",武汉利华物业发展有限公司,2012.6,1447,5,,14000,92,已接洽未签约,,武汉
295,,华森佳园,解放大道2697号,"114.338048,30.660567",武汉美好物业管理有限公司,2014.8,780,2,2,15000,97,已经安装,,武汉
296,,美联奥林匹克花园1期,东西湖区将军街奥园西路2号,"114.240442,30.656835",武汉美好物业管理有限公司,2014.5,2177,5,5,18500,98,已经安装,,武汉
297,,美联奥林匹克花园2期,东西湖区将军街奥园西路2号,"114.244453,30.659529",武汉美好物业管理有限公司,2014.5,1590,9,9,19000,128,已经安装,,武汉
298,,美联公园前,解放大道2727号,"114.341079,30.66762",武汉美好物业管理有限公司,2014.7,1020,2,2,21000,92,已经安装,,武汉
299,,西马名仕,西马路25号,"114.296638,30.598448",武汉美好物业管理有限公司,2014.7,1220,3,3,23000,97,已经安装,,武汉
300,,凯乐花园,武珞路5巷46号,"114.331322,30.545372",武汉美好物业管理有限公司,2013.7,1753,6,6,21000,92,已经安装,,武汉
301,,岳家嘴小区,洪山区欢乐大道46号 岳家嘴小区,"114.374892,30.588755",武汉美好愿京物业管理有限公司,2013.6,3190,4,4,29000,102,已经安装,,武汉
302,,金桥福景苑,正义路6附1号,"114.296009,30.636094",武汉美生活物业管理有限公司,2014.5,535,2,2,19000,92,已经安装,,武汉
303,,金桥怡景苑,发展大道515号,"114.296259,30.63244",武汉美生活物业管理有限公司,2012.5,560,2,2,19000,102,已经安装,,武汉
304,,南湖名都A区,武汉市武昌区富安街21号,"114.330686,30.504928",武汉名都物业管理有限公司,2015.12,1800,2,2,29000,97,已经安装,,武汉
305,,金色雅园C区,湖北省武汉市江汉区常青一路88号,"114.254736,30.632555",武汉名星物业管理有限公司,2012.6,3059,10,,16508,102,已接洽未签约,,武汉
306,,金色雅园D区,常青一路88号,"114.251379,30.634198",武汉名星物业管理有限公司,2016.06,585,2,,16508,97,已接洽未签约,,武汉
307,,南湖新城家园,武汉市洪山区书城路167号,"114.334352,30.496721",武汉南湖重远物业服务有限公司,2013.7,2000,4,4,29000,105,已经安装,,武汉
308,,纽宾凯汉city国际社区爱尚里,武汉市汉阳区芳草路与四新北路交叉口,"114.213064,30.538662",武汉纽宾凯物业服务有限公司,2016.11,2450,7,7,18500,97,已经安装,,武汉
309,,光谷自由城,民族大道水蓝路7号,"114.386379,30.474182",武汉祺浩物业管理有限公司,2014.8,1167,4,3,15000,97,已经安装,,武汉
310,,曙光星城A区,雄庄路2号,"114.409343,30.494197",武汉沁园物业管理有限公司,2015.12,2500,7,7,21000,98,已经安装,,武汉
311,,曙光星城B区,雄庄路2号,"114.409757,30.491766",武汉沁园物业管理有限公司,2013.7,3200,10,9,29000,128,已经安装,,武汉
312,,金色世家,郝山路12号,"114.22556,30.562829",武汉融德物业管理有限公司,2000.1,3059,10,,13392,92,已接洽未签约,,武汉
313,,紫轩美佳,正义路16附1号,"114.301377,30.63766",武汉睿智物业服务有限公司,2016.11,418,1,1,19000,115,已经安装,,武汉
314,,长青广场,,"114.30427,30.596861",武汉睿智物业服务有限公司,2012.6,1416,5,,27000,92,已接洽未签约,,武汉
315,,华鼎·丽都国际,武汉市硚口区汉西二路24号,"114.226593,30.602053",武汉三鑫物业管理有限公司,2014.5,1524,5,5,21000,97,已经安装,,武汉
316,,华鼎·尚都国际,汉西北路99号,"114.235444,30.598384",武汉三鑫物业管理有限公司,2016.11,800,3,3,19000,98,已经安装,,武汉
317,,团结佳兴园,长丰大道古田四路丰顺路,"114.214977,30.619501",武汉三鑫物业管理有限公司,2014.5,2400,8,8,21000,128,已经安装,,武汉
318,,兴华嘉天下,徐东大街150号,"114.357078,30.586204",武汉三鑫物业管理有限公司,2012.6,1122,4,,22916,92,已接洽未签约,,武汉
319,,都市假日,金银湖马池路特1号,"114.237107,30.658617",武汉三镇实业控股股份有限公司,2011.9,1768,6,,14000,97,已接洽未签约,,武汉
320,,时代广场,,"114.307896,30.591178",武汉时代广场物业,2006.2,1412,5,,15000,115,已接洽未签约,,武汉
321,,九龙仓·月玺,,"114.25071,30.570424",武汉时代广场物业,2016.8,629,2,,24000,97,已接洽未签约,,武汉
322,,天宇·盛世滨江,,"114.223984,30.586596",武汉时代天宇物业,2006.9,1693,6,,29000,102,已接洽未签约,,武汉
323,,天宇·万象国际,,"114.207943,30.610353",武汉时代天宇物业,2016.8,2737,9,,29000,92,已接洽未签约,,武汉
324,,竹叶海嘉园南区,,"114.157982,30.631896",武汉时代天宇物业,2016.8,1166,4,,29000,92,已接洽未签约,,武汉
325,,竹叶海嘉园北区,,"114.158071,30.632475",武汉时代天宇物业,2012.12,166,1,,27000,102,已接洽未签约,,武汉
326,,汉水尚庭,赫山路昌家湾1号,"114.227493,30.56943",武汉世纪恒大物业服务有限公司,2014.09,284,2,2,15600,92,已经安装,,武汉
327,,三金潭福星家园,武汉市江岸区金山潭路三金潭福星家园,"114.307958,30.672742",武汉市城毅物业管理有限公司,2015.8,1094,3,3,14000,97,已经安装,,武汉
328,,南湖名都B区,富安街20号,"114.324604,30.50573",武汉市洪山区江宏花园物业管理有限公司,2015.12,960,4,4,29000,92,已经安装,,武汉
329,,华锦花园,恒安路2号华锦花园,"114.323598,30.508385",武汉市惠民物业,2015.7,4205,14,,17369,97,已接洽未签约,,武汉
330,,华锦花园2,恒安路2号华锦花园,"114.320869,30.508054",武汉市惠民物业,2011.7,4205,14,,17369,105,已接洽未签约,,武汉
331,,华锦花园3,恒安路2号华锦花园 ,"114.324922,30.50919",武汉市惠民物业,2011.9,4205,14,,17369,97,已接洽未签约,,武汉
332,,华锦花园4,恒安路2号华锦花园 ,"114.326126,30.507932",武汉市惠民物业,2006.11,4205,14,,17369,98,已接洽未签约,,武汉
333,,华乐花园,珞瑜东路189号,"114.432692,30.512851",武汉市惠民物业,2013.11,4205,14,,14107,128,已接洽未签约,,武汉
334,,华森佳园   ,解放大道2697号,"114.432692,30.512851",武汉市惠民物业,2012.3,2737,9,,14000,92,已接洽未签约,,武汉
335,,江山如画汉玺,沿河大道220号,"114.273069,30.570416",武汉市江山如画物业发展有限公司,2008.12,200,1,1,19000,102,已经安装,,武汉
336,,江山如画六期,沿河大道229号,"114.272031,30.573251",武汉市江山如画物业发展有限公司,2011.3,576,2,2,21000,97,已经安装,,武汉
337,,江山如画三期,沿河大道222号,"114.271657,30.570795",武汉市江山如画物业发展有限公司,2006.7,898,3,3,23000,115,已经安装,,武汉
338,,江山如画四期,沿河大道226号,"114.271698,30.572264",武汉市江山如画物业发展有限公司,2005.8,1160,3,2,19000,97,已经安装,,武汉
339,,江山如画五期,沿河大道2267号,"114.270589,30.573519",武汉市江山如画物业发展有限公司,2016.11,576,2,2,19000,98,已经安装,,武汉
340,,江山如画一期,沿河大道224号,"114.270458,30.570989",武汉市江山如画物业发展有限公司,2005.1,688,2,2,18500,128,已经安装,,武汉
341,,宇峰家园,关山二路19号,"114.429866,30.494183",武汉市居安物业管理有限公司,2011.7,696,2,,15524,97,已接洽未签约,,武汉
342,,幸福人家南苑,后湖南路2号幸福人家南苑,"114.304956,30.645613",武汉市平安置业,2015.7,702,2,,17216,102,已接洽未签约,,武汉
343,,石桥花园1期（H2地块）,兴业路59号,"114.277685,30.635471",武汉市群康物业管理有限公司,2011.3,2420,7,7,19000,92,已经安装,,武汉
344,,石桥花园2期,中一路8号,"114.290931,30.63368",武汉市群康物业管理有限公司,2014.09,580,2,2,21000,97,已经安装,,武汉
345,,华鼎·尚都国际K4区,汉西北路99,"114.235444,30.598384",武汉市三鑫物业,2012.6,4205,14,,18147,102,已接洽未签约,,武汉
346,,奥林紫园,湖北省武汉市江岸区塔子路69号,"114.285138,30.647704",武汉市塔子湖物业管理有限公司,2011.3,528,4,4,14000,92,已经安装,,武汉
347,,领秀城,卓刀泉路172号,"114.381038,30.513027",武汉市同和物业管理有限公司,2007.6,1754,8,8,29000,97,已经安装,,武汉
348,,楚汉新居,武昌区中北路149号,"114.354291,30.565861",武汉市禧安隆物业管理有限责任公司,2015.5,771,7,7,27000,92,已经安装,,武汉
349,,大江鑫港龙城,汉阳区琴台大道101号,"114.204296,30.579507",武汉市祥和物业管理有限责任公司,2015.5,450,3,3,15000,102,已经安装,,武汉
350,,大江·鑫港龙城,琴台大道108号,"114.204296,30.579507",武汉市祥和物业管理有限责任公司,2006.9,1166,4,,13865,97,已接洽未签约,,武汉
351,,壹加壹空间,龙阳大道特8号,"114.208147,30.553032",武汉市新创世佳物业管理有限公司,2011.3,600,2,2,18000,97,已经安装,,武汉
352,,鸿城家园,书城路170号,"114.337071,30.497012",武汉市鑫隆合物业有限公司,2013.7,1600,5,5,27000,102,已经安装,,武汉
353,,豪景名苑,南京路片胜利街75号豪景名苑,"114.301503,30.589156",武汉市直属房地产公司,2006.9,766,3,,14456,105,已接洽未签约,,武汉
354,,大城小院,联盟路61号,"114.37083,30.611087",武汉市中经物业管理有限公司,2006.9,3968,13,,16892,105,已接洽未签约,,武汉
355,,东湖·楚天府,武汉市洪山区八一路340号,"114.375873,30.534818",武汉顺捷通物业管理有限公司,2015.12,1262,7,7,27000,97,已经安装,,武汉
356,,光谷理想城,关南园路12号,"114.422877,30.476821",武汉泰邦物业管理有限公司,2014.12,2200,8,8,16000,105,已经安装,,武汉
357,,加州香山美树,茅店山路6号,"114.406071,30.469021",武汉泰邦物业管理有限公司,2013.9,1100,3,3,20000,97,已经安装,,武汉
358,,茅店七期,华师园北路10号,"114.40213,30.46346",武汉泰邦物业管理有限公司,2015.12,750,2,2,18000,98,已经安装,,武汉
359,,汉桥金福世家,武汉市汉阳区墨水湖北路,"114.233283,30.558732",武汉桃花岛物业管理有限公司,2008.6,290,2,2,18000,105,已经安装,,武汉
360,,绿色家园,长港路288号,"114.263142,30.638188",武汉天昌物业管理有限公司,2008.7,3768,13,,17120,128,已接洽未签约,,武汉
361,,绿色家园北区,长港路343号,"114.262172,30.639217",武汉天昌物业管理有限公司,2016.8,381,1,,17120,92,已接洽未签约,,武汉
362,,鑫城国际聚福苑,新华路561号,"114.269889,30.618126",武汉天鼎源物业服务有限公司,2012.6,698,2,2,24000,97,已经安装,,武汉
363,,裕亚俊园,中山大道49号,"114.264394,30.575994",武汉天鼎源物业服务有限公司,2012.5,437,1,1,23000,98,已经安装,,武汉
364,,欣隆壹号公馆,江城大道358号,"114.226344,30.528018",武汉天立物业,2011.9,1559,5,,15982,92,已接洽未签约,,武汉
365,,翰林紫园,工农兵路125号,"114.314908,30.629676",武汉天源物业管理有限责任公司,2012.5,916,3,3,15000,128,已经安装,,武汉
366,,中御公馆,解放大道576号,"114.260313,30.58217",武汉天源物业管理有限责任公司,2011.3,1088,3,3,24000,92,已经安装,,武汉
367,,东方红花园,友谊大道767号,"114.410937,30.624319",武汉天源物业管理有限责任公司,2016.8,166,1,,13221,128,已接洽未签约,,武汉
368,,东方花城 ,古田路41号,"114.206292,30.596459",武汉天源物业管理有限责任公司,2016.8,1412,5,,18254,92,已接洽未签约,,武汉
369,,东鸿小区,古田四路45号,"114.220061,30.602065",武汉天源物业管理有限责任公司,2012.12,629,2,,14852,97,已接洽未签约,,武汉
370,,国际百纳,湖北省武汉市江岸区中一路36号,"114.288683,30.641953",武汉万嘉物业管理有限公司,2015.12,1620,8,8,20000,97,已经安装,,武汉
371,,瑞景天成,湖北省武汉市江岸区兴业路159号,"114.299159,30.643051",武汉万嘉物业管理有限公司,2016.3,750,5,5,18000,92,已经安装,,武汉
372,,御才名仕,湖北省武汉市江岸区惠济一路17号,"114.294239,30.617577",武汉万嘉物业管理有限公司,2016.8,544,4,4,35000,102,已经安装,,武汉
373,,武汉东方海棠花园,金银湖路13号,"114.210403,30.641343",武汉万科物业服务有限公司,2015.12,513,1,,18500,97,已接洽未签约,,武汉
374,,武汉高尔夫城市花园,武汉市东西湖区金山大道187号,"114.21814,30.648624",武汉万科物业服务有限公司,2013.7,3762,6,,19000,98,已接洽未签约,,武汉
375,,武汉汉口传奇,武汉市江汉区常青一路218号,"114.269811,30.625527",武汉万科物业服务有限公司,2015.12,1962,4,,21000,128,已接洽未签约,,武汉
376,,武汉金湖听语,武汉市东西湖区金银湖南一街以南、环湖西路以东,"114.203279,30.644351",武汉万科物业服务有限公司,2014.9,0,0,,23000,92,已接洽未签约,,武汉
377,,武汉金色家园,武汉市江汉区京汉大道701号,"114.287379,30.588132",武汉万科物业服务有限公司,2013.7,1779,2,,19000,97,已接洽未签约,,武汉
378,,武汉金银湖21世纪假日花园,东西湖区金银湖环湖路中部慧谷旁,"114.214333,30.676054",武汉万科物业服务有限公司,2014.9,928,1,,19000,92,已接洽未签约,,武汉
379,,武汉千禧城,武汉市硚口区永利村南泥湾大道,"114.211882,30.603985",武汉万科物业服务有限公司,2015.12,2042,0,,18500,102,已接洽未签约,,武汉
