序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
231,,四海公寓,广东省深圳市南山区蛇口后海大道与工业七路交汇处西侧,"114.136212,22.563743",深圳市城建物业管理有限公司,1993.4.3,230,1,0,83946,96,尚未接洽谈判,,深圳
232,,雅云轩,广东省深圳市福田区石厦北三街4号,"114.036814,22.560815",深圳特发特力物业管理有限公司,1997.3.6,846,3,0,83933,94,已接洽，未签约,等待物业方审批流程,深圳
233,,城市山谷三期,广东省深圳市南山区沙河西路2029号 ,"113.916499,22.522325",深圳市鼎太物业管理有限公司,2008.12.6,607,2,0,83802,72,尚未接洽谈判,,深圳
234,,香山美树苑,广东省深圳市福田区农林路23号,"114.0411,22.564016",深圳市华盛物业管理有限公司,2008.4.9,276,1,0,83511,67,已接洽，未签约,物业不同意,深圳
235,,华润城一期,广东省深圳市南山区粤海街道,"114.088352,22.577505",深圳华润物业管理有限公司,2016.10.3,暂无资料,,0,83478,157,已接洽，未签约,找不到合适点位,深圳
236,,悠然天地家园,广东省深圳市南山区南光路153号 ,"114.103671,22.553868",自有物业,1995.7.9,984,3,0,83478,暂无资料,已接洽，未签约,等待物业方审批流程,深圳
237,,海境界,广东省深圳市南山区后海大道1012 号,"114.093964,22.557749",深圳市长城物业管理股份有限公司,1998.7.25,580,1,0,83359,101,已接洽，未签约,等待物业方审批流程,深圳
238,,"
锦绣花园四期",广东省深圳市南山区锦绣北街2号,"113.906058,22.537253",深圳骏高物业服务有限公司,2006.7.8,218,1,0,83268,暂无资料,已接洽，未签约,等待物业方审批流程,深圳
239,,"
新天国际名苑",广东省深圳市福田区侨香路1025号 ,"114.057236,22.532891",深圳市怡盛华物业管理公司,2007.3.12,275,1,0,83258,42,尚未接洽谈判,,深圳
240,,"
南海玫瑰花园二期",广东省深圳市南山区望海路1089号 ,"114.136204,22.55912",深圳市合正房地产集团,2013.1.5,1510,5,0,83246,暂无资料,已接洽，未签约,找不到合适点位,深圳
241,,"
侨香诺园",广东省深圳市南山区华侨城香山西街10号,"113.998098,22.547073",深圳市华侨城物业管理有限公司,2014.2.9,240,1,0,83203,220,尚未接洽谈判,,深圳
242,,"
碧海云天",广东省深圳市福田区白石路68号,"114.02494,22.548071",自有物业,1998.7.8,168,1,0,83197,98,已接洽，未签约,,深圳
243,,东海花园十八居,广东省深圳市福田区香林路28号,"113.890622,22.569723",自有物业,2014.3.6,265,1,0,83148,87,尚未接洽谈判,,深圳
244,,鲸山觐海,广东省深圳市南山区南海大道1007号 ,"113.936065,22.499477",深圳市湾厦物业管理有限公司,2008.11.3,160,1,0,83077,130,已接洽，未签约,等待物业方审批流程,深圳
245,,"
皇庭港湾",广东省深圳市南山区岸湾六街1号,"114.065112,22.57292",深圳市莲花物业管理有限公司,1997.12.9,308,1,0,83012,88,已接洽，未签约,找不到合适点位,深圳
246,,华润城,广东省深圳市南山区深南大道9672号 ,"114.058222,22.53095",深圳华泰企业公司,2002.8.7,340,1,0,82944,61,尚未接洽谈判,,深圳
247,,"
兰溪谷",广东省深圳市南山区沿山路11号 ,"114.060591,22.551118",中航物业,2002.7.4,879,2,0,82894,107,已接洽，未签约,等待物业方审批流程,深圳
248,,蛇口高山花园,广东省深圳市南山区工业八路299号,"113.90588,22.606818",深圳市中海物业管理有限公司,2013.10.6,952,3,0,82806,185,尚未接洽谈判,,深圳
249,,城市山谷公寓,广东省深圳市南山区沙河西路2029号 ,"113.925145,22.495658",仲量联行物业管理有限公司,2015.3.6,819,2,0,82743,260,已接洽，未签约,找不到合适点位,深圳
250,,佳泰兴苑,广东省深圳市福田区农林路55号 ,"113.995878,22.544676",深圳市长城物业管理公司,2004.9.3,885,2,0,82724,120,已接洽，未签约,等待物业方审批流程,深圳
251,,龙岐湾1号,广东省深圳市龙岗区大鹏新区龙岐湾1号,"113.92132,22.516334",深圳市华联物业管理有限公司,2006.8.9,912,3,0,82708,110,尚未接洽谈判,,深圳
252,,鸣溪谷,广东省深圳市南山区蛇口工业六路12号,"113.937498,22.550168",深圳市前海物业管理公司,2001.4.5,632,2,0,82654,140,已接洽，未签约,项目经理需深入了解,深圳
253,,"
农科馨苑",广东省深圳市福田区红荔西路8059号 ,"114.042849,22.562568",深圳市卓众物业管理有限公司,2002.8.9,176,1,0,82639,130,已接洽，未签约,项目经理需深入了解,深圳
254,,"
波托菲诺天鹅堡三期",广东省深圳市南山区香山中街2号,"113.943008,22.507859",招商地产物业管理有限公司,2004.5.24,1345,4,0,82594,131,已接洽，未签约,找不到合适点位,深圳
255,,百花公寓,广东省深圳市福田区百花三路5号 ,"114.026602,22.543693",深圳市农科物业管理有限公司,1998.2.23,472,,0,82547,57,尚未接洽谈判,,深圳
256,,漾日湾畔,广东省深圳市南山区海德3道16号 ,"113.938485,22.526564",深圳市盛孚物业管理有限公司,2003.5.6,392,1,0,82520,104,已接洽，未签约,,深圳
257,,阳光带海滨城,广东省深圳市南山11区高新南环路35号 ,"113.932182,22.542068",深圳市正岛物业管理有限公司,1999.10.3,365,1,0,82497,106,尚未接洽谈判,找不到合适点位,深圳
258,,"
俊安苑",广东省深圳市福田区农科中心农轩路121号,"114.129735,22.572663",万科物业有限公司,2009.12.25,521,,0,82444,46,已接洽，未签约,物业不同意,深圳
259,,熙龙湾,广东省深圳市宝安区甲岸路2号,,深圳市诺德物业管理有限公司,2008.9.25,2775,9,0,82441,140,已接洽，未签约,项目经理需深入了解,深圳
260,,中信海阔天空,广东省深圳市南山区科苑南路1093号,"114.076145,22.553163",深圳市国贸物业管理有限公司,2000.12.3,1138,3,0,82395,94,尚未接洽谈判,,深圳
261,,"
浪琴半岛",广东省深圳市南山区高新南环路63号 ,"113.926378,22.505492",深圳招商物业管理有限公司,2010.7.6,327,1,0,82338,88,尚未接洽谈判,,深圳
262,,"
锦庐花园",广东省深圳市福田区安托山六路锦庐花园109号,"113.906058,22.537253",自有物业,2012.3.6,222,,0,82271,78,尚未接洽谈判,项目经理需深入了解,深圳
263,,香山美墅,广东省深圳市福田区农林路23号 ,"114.032921,22.631947",莱蒙物业,2012.12.3,1302,4,0,82196,88,尚未接洽谈判,找不到合适点位,深圳
264,,宝能公馆,广东省深圳市福田区农林路21号 ,"114.025006,22.54736",深圳市农业科技园发展有限公司物业管理分公司,2003.8.9,288,1,0,82041,118,已接洽，未签约,物业不同意,深圳
265,,香榭茗园,广东省深圳市福田区农园路15号 ,"114.168118,22.568374",深圳鹏基物业管理有限公司,2003.9.4,460,1,0,82003,197,已接洽，未签约,项目经理需深入了解,深圳
266,,"
锦洲花园",广东省深圳市福田区新洲三街168号 ,"114.019931,22.571228",深圳市罗伯特管家物业管理有限公司,2014.3.8,941,3,0,81993,89,尚未接洽谈判,,深圳
267,,"
兰溪谷二期",广东省深圳市南山区沿山路6号 ,"114.14204,22.5516",深圳市深华物业管理有限公司,1987.5.6,360,1,0,81971,88,已接洽，未签约,等待物业方审批流程,深圳
268,,"
南海玫瑰花园三期",广东省深圳市南山区金世纪路3号 ,"114.094519,22.558655",深圳市长城物业管理公司,1992.4.8,850,2,0,81875,105,已接洽，未签约,项目经理需深入了解,深圳
269,,御林华府,广东省深圳市南山区南头街6号,"114.034615,22.628016",开元国际物业管理(深圳)有限公司,2014.8.4,782,2,0,81859,63,尚未接洽谈判,,深圳
270,,香榭里花园,广东省深圳市福田区丰田路2号 ,"113.931906,22.527865",深圳市先致物业管理有限公司,1994.6.3,486,1,0,81820,80,已接洽，未签约,找不到合适点位,深圳
271,,御景东方,广东省深圳市南山区白石路168号 ,"114.054092,22.530043",深圳市金众物业管理有限公司,2012.9.18,1463,4,0,81797,88,尚未接洽谈判,,深圳
272,,香荔绿洲,广东省深圳市福田区农坊路24号 ,"113.934839,22.521538",深圳市保利城实业有限公司,2002.10.9,520,1,0,81747,115,已接洽，未签约,项目经理需深入了解,深圳
273,,"
香榭里花园二期",广东省深圳市福田区丰田路2号 ,"113.937201,22.531884",深圳市金阳成物业管理有限公司,2006.8.4,384,1,0,81737,108,已接洽，未签约,项目经理需深入了解,深圳
274,,香蜜天宝物华,广东省深圳市福田区丰田路3号,"113.939322,22.526383",招商局(深圳)物业管理有限公司,2004.11.26,475,1,0,81534,45,尚未接洽谈判,,深圳
275,,熙龙湾花园,广东省深圳市宝安区甲岸路3号 ,"114.024246,22.547394",深圳市农科物业管理有限公司,1999.5.24,496,1,0,81382,93,已接洽，未签约,需要与业主委员会沟通,深圳
276,,龙溪花园,广东省深圳市福田区农林路38号,"114.100027,22.551187",富益宁物业管理有限公司,2006.8.30,530,1,0,81295,56,尚未接洽谈判,,深圳
277,,熙园山院,广东省深圳市龙华区玉龙路3号,"114.01472,22.542418",深圳市金众物业管理有限公司,2005.8.26,1036,3,0,81064,91,已接洽，未签约,找不到合适点位,深圳
278,,香格丽苑,广东省深圳市福田区侨香四道2号 ,"113.953813,22.546884",深圳市长城物业管理公司,1989.5.24,4140,13,0,81031,140,已接洽，未签约,找不到合适点位,深圳
279,,合正香蜜,广东省深圳市福田区北环大道7087号,"114.033342,22.534172",深圳市京基物业管理公司,2014.6.21,1800,6,0,80999,79,已接洽，未签约,项目经理需深入了解,深圳
280,,葵花公寓,广东省深圳市福田区石厦北一街104-2号 ,"114.061524,22.531557",发展商自己管理,2005.6.10,825,2,0,80965,65,尚未接洽谈判,,深圳
281,,博林贡院,广东省深圳市福田区侨城东路2006号,"114.118748,22.553376",深圳市红桂物业管理有限公司,1985.5.28,510,1,0,80900,56,已接洽，未签约,需要与业主委员会沟通,深圳
282,,翠海花园二期,广东省深圳市福田区侨香路2041号,"113.93156,22.543748",深圳市鸿盈物业管理有限公司,2003.6.23,498,1,0,80842,107,已接洽，未签约,找不到合适点位,深圳
283,,1618小区,广东省深圳市南山区后海滨路2013号 ,"114.244054,22.553996",深圳市东埔物业管理公司,2007.3.20,864,2,0,80672,178,已接洽，未签约,需要与业主委员会沟通,深圳
284,,银湖警苑,广东省深圳市罗湖区银湖二线路36号,"114.042638,22.559797",深圳市天健物业管理有限公司,2002.1.23,1584,5,0,80579,137,已接洽，未签约,找不到合适点位,深圳
285,,新锦安壹号公馆,：广东省深圳市宝安区新安宝安新中心区新锦安壹号公馆,"113.923336,22.514437",深圳市中熙物业管理有限公司,2017.3.20,1188,3,0,80559,89,已接洽，未签约,找不到合适点位,深圳
286,,百花公寓二期,广东省深圳市福田区百花三路5号 ,"114.06792,22.575894",深圳市新润园物业管理有限公司,2015.3.26,720,2,0,80469,72,已接洽，未签约,项目经理需深入了解,深圳
287,,"
滨福庭园",广东省深圳市南山区高新南环路38号,"113.924919,22.508643",深圳招商物业管理有限公司,2002.9.10,445,1,0,80428,102,已接洽，未签约,需要与业主委员会沟通,深圳
288,,香雅园,广东省深圳市福田区四号路5号,"114.144668,22.575886",深圳百仕达物业管理有限公司,2005.1.1,1378,4,1,80356,185,已经安装,,深圳
289,,雅颂居,广东省深圳市福田区海田路1008号 ,"114.189157,22.572393",京基物业公司,2014.6.20,304,1,0,80347,126,已接洽，未签约,找不到合适点位,深圳
290,,"
熙龙湾二期",广东省深圳市宝安区甲岸路2号,"114.007433,22.598202",深圳宝盛物业管理有限公司,2015.7.1,1158,3,0,80211,85,已接洽，未签约,需要与业主委员会沟通,深圳
291,,后海公馆,广东省深圳市南山区蓝天路8 号,"113.918956,22.52436",深圳市鼎太物业管理有限公司,2004.9.8,240,1,0,80071,130,已接洽，未签约,需要与业主委员会沟通,深圳
292,,壹方中心玖誉,广东省深圳市宝安区创业一路1004号 ,"113.986697,22.553107",深圳华侨城物业管理有限公司,2001.8.23,578,1,0,80052,382,尚未接洽谈判,,深圳
293,,卓越浅水湾,广东省深圳市南山区科技园南区高新南环路61号,"113.938086,22.523895",深圳市长城物业管理公司,2003.4.20,954,3,0,79943,86,已接洽，未签约,找不到合适点位,深圳
294,,滨海之窗,广东省深圳市南山区海德三道36号 ,"114.135558,22.567379",佳兆业物业管理(深圳)有限公司,2010.6.23,522,1,0,79915,59,已接洽，未签约,,深圳
295,,观海台,广东省深圳市南山区创业路4号 ,"114.049548,22.553951",深圳市昊健物业管理有限公司,1993.5.23,1078,3,0,79819,78,尚未接洽谈判,,深圳
296,,广物花园,广东省深圳市南山区后海大道94号,"114.096847,22.558629",深圳市长城物业管理公司,1995.2.30,656,2,0,79730,149,已接洽，未签约,需要与业主委员会沟通,深圳
297,,岸芷汀兰,广东省深圳市南山区高新南环路2号,"114.245418,22.734647",深圳崇德物业管理有限公司,1998.2.23,280,1,0,79701,76,已接洽，未签约,物业不同意,深圳
298,,招商雍景湾,广东省深圳市南山区爱榕路48号,"114.055913,22.518739",深圳市住宅物业管理有限公司,1998.5.25,432,1,0,79701,56,已接洽，未签约,找不到合适点位,深圳
299,,波托菲诺纯水岸十四期,广东省深圳市南山区香山中街1号,"114.061581,22.53602",深圳市新东升物业管理有限公司,1993.2.30,384,1,0,79681,78,已接洽，未签约,物业不同意,深圳
300,,水木华庭,广东省深圳市南山区龙珠六路33号,"114.287422,30.587289",深圳市万科物业管理有限公司,2001.10.25,560,1,0,79631,113,尚未接洽谈判,,深圳
301,,纯海岸,广东省深圳市南山区高新南环路6号,"114.1327,22.571355",深圳市合正物业管理有限公司,2003.8.20,564,1,0,79519,103,已接洽，未签约,物业不同意,深圳
302,,海怡东方花园,广东省深圳市南山区高新南十道3号,"113.961957,22.552905",发展商友盛物业有限公司,2005.2.25,252,1,0,79462,182,已接洽，未签约,项目经理需深入了解,深圳
303,,云顶翠峰二期,广东省深圳市福田区福强路2016号,"113.88489,22.566786",深圳市开元国际物业管理有限公司,2013.7.15,1120,3,0,79260,154,已接洽，未签约,等待物业方审批流程,深圳
304,,豪方悠然居,广东省深圳市南山区南海大道1081,"113.912036,22.575363",深圳市富居实业有限公司,2004.1.30,548,1,0,79253,60,尚未接洽谈判,,深圳
305,,佳兆业前海广场,广东省深圳市南山区前海路与棉山路交汇处东南角,"114.11298,22.549268",京基物业,2007.7.26,2596,8,0,79184,44,尚未接洽谈判,,深圳
306,,深云村,广东省深圳市南山区西丽北环大道安托山西北侧,"113.926061,22.508721",招商物业管理公司,2002.3.18,408,1,0,78988,76,已接洽，未签约,项目经理需深入了解,深圳
307,,桑泰丹华,广东省深圳市南山区西丽深圳大学城附近,"113.909715,22.516392",深圳市诺德物业管理有限公司,2009.3.05,2716,9,0,78934,87,已接洽，未签约,,深圳
308,,深业新岸线三期,广东省深圳市宝安区创业路与罗田路交汇处,"113.942782,22.500875",深圳市花样年物业管理有限公司,2006.9.30,238,1,0,78918,81,已接洽，未签约,,深圳
309,,?新洲苑,广东省深圳市福田区新洲村新洲九街新洲苑,"113.884242,22.562222",深圳市高发物业服务有限公司,2010.8.10,956,3,0,78849,269,已接洽，未签约,找不到合适点位,深圳
310,,宏浩花园,广东省深圳市福田区深圳市福田区香梅路2004号,"114.065745,22.569305",深圳市国贸物业管理公司,1999.10.23,633,2,0,78814,65,尚未接洽谈判,,深圳
311,,?幸福海岸三期,广东省深圳市宝安区玉律路南与创业路交汇处,"113.94286,22.500025",深圳市赛格达声房地产开发有限公司,2004.12.10,536,1,0,78808,207,尚未接洽谈判,,深圳
312,,?金海花园,广东省深圳市福田区竹林四路园博园东门旁,"114.097217,22.56078",深圳市长城物业管理公司,1989.3.20,932,3,0,78743,87,已接洽，未签约,,深圳
313,,莲花一村,广东省深圳市福田区红荔路与皇岗路交界西南角,"114.04359,22.563417",深圳市百乐业物业管理有限公司,1998.3.06,268,1,0,78742,174,已接洽，未签约,,深圳
314,,绿景虹湾,广东省深圳市福田区北环大道西行辅道与梅华路交汇处,"114.088196,22.559216",深圳市大众物业管理有限公司,1987.11.25,1876,6,7,78683,80,已经安装,,深圳
315,,万豪月半山,广东省深圳市南山区蛇口小南山下,"113.939589,22.518062",深圳开元国际物业管理有限公司,2003.6.23,279,1,0,78665,56,已接洽，未签约,,深圳
316,,桑达小区,广东省深圳市福田区华强北华发北路,"114.020117,22.545695",二建公司,1988.11.25,1435,4,0,78625,92,已接洽，未签约,,深圳
317,,天悦龙庭,广东省深圳市宝安区新湖路与裕安一路交汇处,"113.936534,22.523987",深圳市盛孚物业管理有限公司,2003.5.23,220,1,0,78615,88,已接洽，未签约,,深圳
318,,?阳光华艺公寓,广东省深圳市南山区南海大道3003号,"114.078882,22.550278",戴德梁行,1999.11.24,240,1,0,78381,143,已接洽，未签约,找不到合适点位,深圳
319,,?金海燕花园,广东省深圳市南山区深南大道侨城东路1151号,"113.932978,22.548019",深圳富霖物业管理有限公司,2005.8.12,1068,3,0,78338,114,已接洽，未签约,,深圳
320,,福中福住宅楼,广东省深圳市宝安区新湖大道与新安大道交汇处,"113.939897,22.519751",中海物业管理(深圳)有限公司,2002.6.18,464,1,0,78305,120,已接洽，未签约,,深圳
321,,科苑花园36区,广东省深圳市南山区科华路与青桐路交汇处,"114.057422,22.530968",深圳市宏浩物业管理有限公司,2003.6.12,1160,3,0,78198,73,尚未接洽谈判,,深圳
322,,书苑雅阁,广东省深圳市宝安区洪浪北路100号,"113.903779,22.552649",深圳市南油物业管理有限公司,2008.3.21,1003,3,0,78154,102,尚未接洽谈判,,深圳
323,,假日湾,广东省深圳市南山区潮州西街6号侧门,"114.04813,22.558223",深圳市莲花物业管理公司,2003.11.25,311,1,0,78148,84,已接洽，未签约,,深圳
324,,?槟城西岸,广东省深圳市宝安区悦和路与宝源路交汇处西乡建材市场.,"113.88419,22.5614",深圳市高发物业管理有限公司,2006.1.28,858,2,0,78131,149,已接洽，未签约,,深圳
325,,?健君园,广东省深圳市福田区彩田北路(翰岭院大门正对面),"114.078386,22.553089",深圳市长城物业管理股份有限公司,1992.4.26,532,1,0,78069,94,已接洽，未签约,,深圳
326,,?前海湾花园,广东省深圳市南山区前海湾汽车物流园区,"113.939255,22.516098",卓佳物业管理有限公司,2003.1.23,512,1,0,78026,91,尚未接洽谈判,,深圳
327,,中建荔香家园,广东省深圳市南山区前海区工业五路,"114.032037,22.529181",深圳市万科物业管理有限公司,2007.6.24,585,1,0,78022,133,尚未接洽谈判,找不到合适点位,深圳
328,,新浩城花园,广东省深圳市福田区深南大道9001号,"113.959234,22.55552",深圳科技园物业管理公司,2004.1.28,538,1,0,77985,181,尚未接洽谈判,,深圳
329,,万豪掬月半山,广东省深圳市南山区前海路12号(兴海公园旁）,"113.953678,22.588959",新健兴物业管理有限公司,2014.5.2,432,1,0,77910,90,尚未接洽谈判,,深圳
330,,富通好旺角,广东省深圳市宝安区宝安大道与创业一路交汇处,"113.852565,22.619585",深圳市招商其乐物业管理有限公司,1998.3.12,528,1,0,77879,110,已接洽，未签约,,深圳
331,,半岛山庄,广东省深圳市南山区蛇口赤湾,"114.066046,22.524643",深圳市万泽物业管理有限公司,2005.1.28,348,1,0,77858,131,尚未接洽谈判,,深圳
332,,海天楼,广东省深圳市南山区蛇口赤湾路,"113.915747,22.57805",深圳勤诚达物业管理有限公司,2014.6.16,1383,4,0,77849,130,尚未接洽谈判,,深圳
333,,华联·城市全景,广东省深圳市宝安区创业路与公园路交汇处,"114.001049,22.541686",深圳华侨城物业管理有限公司,2002.8.16,792,2,0,77714,325,已接洽，未签约,,深圳
334,,新世界四季山水二期,广东省深圳市福田区梅林龙尾路东侧，南开附中、基督教北侧,"113.940433,22.508498",深圳招商物业管理有限公司,1999.4.26,1598,5,0,77703,130,已接洽，未签约,,深圳
335,,英伦名苑二期,广东省深圳市南山区沙河西路与新世界豪园路交汇的西南...,"114.050696,22.56007",深圳市万科物业管理有限公司,2001.3.26,684,2,0,77644,120,已接洽，未签约,找不到合适点位,深圳
336,,?西城雅筑,广东省深圳市宝安区中心区.新湖路地铁1号,"113.937143,22.521731",深圳市盛孚物业管理有限公司,2003.12.13,468,1,0,77608,80,已接洽，未签约,,深圳
337,,TT国际公寓,广东省深圳市福田区莲花西路与景田路交汇处,"113.931864,22.491613",深圳市鑫辉物业有限公司,2005.3.16,782,2,0,77586,173,已接洽，未签约,,深圳
338,,幸福海岸,广东省深圳市宝安区玉律路南与创业路交汇处,"114.093335,22.565662",深圳市陆港物业管理有限公司,1997.6.8,208,1,0,77448,49,已接洽，未签约,,深圳
339,,中南小区,广东省深圳市罗湖区翠竹路,"114.137919,22.559659",深圳市城建物业管理有限公司,1984.3.28,1552,5,0,77437,80,已接洽，未签约,,深圳
340,,中城天邑,广东省深圳市福田区新洲南路福田区委西南面,"114.096397,22.557481",长城物业管理公司,1991.8.24,3438,11,4,77392,127,已经安装,,深圳
341,,一辉花园,广东省深圳市南山区华侨城欢乐谷北侧,"113.963147,22.549181",深圳华润物业管理有限公司,2016.8.25,992,3,0,77320,125,已接洽，未签约,,深圳
342,,公园华府,广东省深圳市罗湖区人民北路人民公园东门入口处,"113.925529,22.506744",招商物业管理公司,2002.11.28,760,2,0,77312,124,已接洽，未签约,,深圳
343,,?竹边小区,广东省深圳市罗湖区中兴路28号,"114.244462,22.556967",深圳市冠懋物业管理有限公司,2008.5.17,597,2,0,77252,218,尚未接洽谈判,,深圳
344,,爱琴海住宅,广东省深圳市盐田区盐葵路,"113.916347,22.524954",深圳市鼎太物业管理有限公司,2004.12.25,910,3,0,77121,130,尚未接洽谈判,找不到合适点位,深圳
345,,?嘉宝田花园三期,广东省深圳市罗湖区桃园路和宝岗路交汇处西南角,"114.099275,22.54808",龙璧工业区开发（深圳）有限公司,2004.2.18,352,1,0,77096,49,已接洽，未签约,,深圳
346,,天健阳光华苑,广东省深圳市福田区石厦北六街2号,"114.067277,22.524051",深圳市万泽物业管理有限公司,2002.8.3,782,2,0,73985,250,尚未接洽谈判,,深圳
347,,红宝路6支队住宅,广东省深圳市罗湖区蔡屋围红宝路,"113.92746,22.505914",深圳豪方物业管理有限公司,2003.8.7,374,1,0,73960,73,已接洽，未签约,,深圳
348,,百仕达乐湖,广东省深圳市罗湖区太宁路北侧东乐路东侧东湖公园西侧,"113.892861,22.500293",佳兆业物业管理（深圳）有限公司,2014.4.3,1016,3,0,73925,86,尚未接洽谈判,,深圳
349,,华新村,广东省深圳市福田区华强北路(赛格群星斜对面),"113.999094,22.560818",深圳市龙城物业管理有限公司,2010.7.9,4020,13,0,73924,230,已接洽，未签约,找不到合适点位,深圳
350,,深业新岸线,广东省深圳市宝安区创业一路与罗田路交汇处,"113.971861,22.596438",厚德物业,2008.3.4,230,1,0,73887,88,已接洽，未签约,,深圳
351,,?爱榕园,广东省深圳市南山区蛇口沃尔玛和四海公园附近，爱榕路...,"113.878831,22.565534",深业物业管理有限公司,2008.12.4,1395,4,0,73851,100,尚未接洽谈判,,深圳
352,,?赤湾海鹏阁,广东省深圳市南山区赤湾生活小区,"114.051563,22.530674",众家好物业管理,2003.4.6,108,,0,73800,89,已接洽，未签约,,深圳
353,,深圳湾花园,广东省深圳市南山区沙河东路188号,"114.043944,22.558457",戴德梁行,1998.7.23,316,1,0,73784,125,已接洽，未签约,,深圳
354,,?丽岛茗园,广东省深圳市南山区西丽湖路4220号,"113.886933,22.566861",中海物业管理(深圳)有限公司,2005.7.6,408,2,0,73648,56,尚未接洽谈判,,深圳
355,,丽岛花园,广东省深圳市南山区西丽动物园旁边,"114.013551,22.543141",深圳市金众物业管理有限公司,2003.4.3,176,1,0,73628,77,尚未接洽谈判,,深圳
356,,西海明珠,广东省深圳市南山区桃园路与南油大道交界处,"114.077981,22.559324",深圳市恒基物业管理有限公司,1994.3.7,1944,6,0,73607,75,尚未接洽谈判,,深圳
357,,?尚都,广东省深圳市宝安区新湖路与裕安一路交汇处,"114.045746,22.566779",深圳市绿景物业管理有限公司,2016.12.3,2016,7,0,73567,55,已接洽，未签约,,深圳
358,,紫玉花园,广东省深圳市福田区福中路32-1,"113.898841,22.493729",深圳万豪商业物业管理有限公司,2010.3.7,347,2,0,73412,35,已接洽，未签约,找不到合适点位,深圳
359,,星河WORLD·银湖谷,广东省深圳市龙岗区梅坂大道与雅宝路交汇处,"114.097199,22.551339",自有物业,1984.7.8,1188,4,0,73408,98,已接洽，未签约,,深圳
360,,?招商海琴花园,广东省深圳市南山区蛇口工业八路,"113.892756,22.563066",深圳市龙光房地产有限公司,2005.4.2,1209,4,0,73358,101,已接洽，未签约,,深圳
361,,?蛟湖小区,广东省深圳市罗湖区蛟湖路大院,"113.935003,22.531017",深圳市新一代物业管理有限公司,2007.3.7,533,2,0,73356,37,已接洽，未签约,,深圳
362,,威廉国际公馆,广东省深圳市南山区南海大道与工业七路交汇处,"114.002986,22.536568",深圳市保利物业管理有限公司,1999.8.5,728,2,0,73302,127,已接洽，未签约,,深圳
363,,泰美园,广东省深圳市福田区石厦福民路西,"113.879026,22.570071",福中福物业管理公司,2001.8.6,890,3,0,73288,47,已接洽，未签约,,深圳
364,,天明居,广东省深圳市福田区香梅路与莲花西路交汇处,"113.95504,22.553185",深圳市科技园物业管理有限公司,1995.3.21,534,2,0,73287,56,尚未接洽谈判,找不到合适点位,深圳
365,,?莲花三村,广东省深圳市福田区红荔西路5002号,"113.924087,22.57954",深圳市花样年物业管理有限公司,2008.12.8,392,1,0,73205,43,尚未接洽谈判,,深圳
366,,春树里,广东省深圳市南山区蛇口新区后海路滨海区旁,"113.984204,22.54576",深圳市益田物业管理有限公司,2004.3.3,480,2,0,73117,125,已接洽，未签约,,深圳
367,,园博中央小区,广东省深圳市福田区园博园中,"113.864137,22.576473",深圳市卓越物业管理有限公司,2008.8.6,620,2,0,73013,75,已接洽，未签约,,深圳
368,,东方广场,广东省深圳市罗湖区建设路,"114.074942,22.576276",自有物业,2009.8.6,325,1,0,72993,77,已接洽，未签约,,深圳
369,,?国泰豪园,广东省深圳市福田区景田南路2号,"113.893412,22.516162",深圳市招商前海物业管理有限公司,2010.12.9,2486,8,0,72987,85,已接洽，未签约,,深圳
370,,?湖彬苑,广东省深圳市南山区龙珠六路塘朗山路口旁,"113.898765,22.503017",深圳中海地产有限公司,2010.12.3,70,,0,72987,63,已接洽，未签约,,深圳
371,,公路局大院,广东省深圳市罗湖区田贝二路,"114.003107,22.537658",深圳市开元国际物业管理有限公司,1999.7.8,625,2,0,72986,100,尚未接洽谈判,,深圳
372,,金泓凯旋城,广东省深圳市宝安区宝安大道与新安一路交汇处,"113.892966,22.499436",第一太平戴维斯,2016.5.6,269,1,0,72977,77,已接洽，未签约,找不到合适点位,深圳
373,,?现代苑,广东省深圳市福田区红荔路现代演艺中心南侧,"113.895611,22.563748",深圳市富通物业管理公司,2004.8.5,946,3,0,72953,35,尚未接洽谈判,,深圳
374,,万科金域华府,广东省深圳市龙华区金龙路与新区大道交汇处东北角,,香港招商局物业管理公司（南京）分公司,1992.9.8,70,1,0,72921,65,尚未接洽谈判,,深圳
375,,锦绣花园(南山),广东省深圳市南山区华侨城深南大道旁边侨城东路,"113.914349,22.579748",深圳市华联物业集团有限公司,2016.7.9,789,2,0,72911,123,尚未接洽谈判,,深圳
376,,天悦园,广东省深圳市南山区海德二道与文心二路交汇处,"114.051095,22.575732",新世界物业,2012.7.8,622,2,0,72894,80,尚未接洽谈判,,深圳
377,,星河世纪,广东省深圳市福田区深南路与彩田路交汇处,"113.963776,22.553293",深圳市莱英达物业管理有限公司,2003.12.31,168,,0,72858,140,已接洽，未签约,,深圳
378,,建业大厦,广东省深圳市福田区深南大道与农林路交汇处,"113.884639,22.568046",鸿荣源,2013.12.6,1008,3,0,72848,65,已接洽，未签约,找不到合适点位,深圳
379,,蓝漪花园,广东省深圳市南山区蛇口海滨东路,"114.047572,22.55808",深圳市莲花物业管理公司,2004.4.6,771,2,0,72795,55,已接洽，未签约,,深圳
